date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:34:31	51575/51575	---M--	200	added ('OK')	font/woff	etag:W/%22c977-17304e2616f%22	https://fleava.com/assets/fonts/Graphik-RegularItalic-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-RegularItalic-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:31	48534/48534	---M--	200	added ('OK')	font/woff	etag:W/%22bd96-17304e2616f%22	https://fleava.com/assets/fonts/Graphik-Regular-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-Regular-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:31	35425/35425	---M--	200	added ('OK')	font/woff2	etag:W/%228a61-17304e2616b%22	https://fleava.com/assets/fonts/Graphik-LightItalic-Web.woff2	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-LightItalic-Web.woff2	(from https://fleava.com/assets/css/app.css)
21:34:31	47781/47781	---M--	200	added ('OK')	font/woff	etag:W/%22baa5-17304e2616b%22	https://fleava.com/assets/fonts/Graphik-LightItalic-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-LightItalic-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:31	45410/45410	---M--	200	added ('OK')	font/woff	etag:W/%22b162-17304e2616b%22	https://fleava.com/assets/fonts/Graphik-Light-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-Light-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:32	36861/36861	---M--	200	added ('OK')	font/woff2	etag:W/%228ffd-17304e2616b%22	https://fleava.com/assets/fonts/Graphik-ExtralightItalic-Web.woff2	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-ExtralightItalic-Web.woff2	(from https://fleava.com/assets/css/app.css)
21:34:32	50251/50251	---M--	200	added ('OK')	font/woff	etag:W/%22c44b-17304e2616b%22	https://fleava.com/assets/fonts/Graphik-ExtralightItalic-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-ExtralightItalic-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:32	48891/48891	---M--	200	added ('OK')	font/woff	etag:W/%22befb-17304e2616b%22	https://fleava.com/assets/fonts/Graphik-Extralight-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-Extralight-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:33	33465/33465	---M--	200	added ('OK')	font/woff2	etag:W/%2282b9-17304e2616f%22	https://fleava.com/assets/fonts/Graphik-ThinItalic-Web.woff2	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-ThinItalic-Web.woff2	(from https://fleava.com/assets/css/app.css)
21:34:33	46169/46169	---M--	200	added ('OK')	font/woff	etag:W/%22b459-17304e2616f%22	https://fleava.com/assets/fonts/Graphik-ThinItalic-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-ThinItalic-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:33	32037/32037	---M--	200	added ('OK')	font/woff2	etag:W/%227d25-17304e2616f%22	https://fleava.com/assets/fonts/Graphik-Thin-Web.woff2	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-Thin-Web.woff2	(from https://fleava.com/assets/css/app.css)
21:34:33	44003/44003	---M--	200	added ('OK')	font/woff	etag:W/%22abe3-17304e2616f%22	https://fleava.com/assets/fonts/Graphik-Thin-Web.woff	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/fonts/Graphik-Thin-Web.woff	(from https://fleava.com/assets/css/app.css)
21:34:34	24534/24534	---MCZ	200	added ('OK')	text/html	etag:W/%225fd6-6WeH7S5b3guSqQXBi9APX5BY90U%22	https://fleava.com/works/lustica	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/lustica.html	(from https://fleava.com/works)
21:34:34	102507/102507	---M--	200	added ('OK')	image/jpeg	etag:W/%221906b-18238c564de%22	https://fleava.com/assets/img/works/thumbs/lustica.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/lustica.jpg	(from https://fleava.com/works)
21:34:35	24732/24732	---MCZ	200	added ('OK')	text/html	etag:W/%22609c-GPro3fwhZypQ3mNTP2JnnSaXNjI%22	https://fleava.com/works/raia	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/raia.html	(from https://fleava.com/works)
21:34:35	141780/141780	---M--	200	added ('OK')	image/jpeg	etag:W/%22229d4-18233ab7896%22	https://fleava.com/assets/img/works/thumbs/karma.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/karma.jpg	(from https://fleava.com/works)
21:34:36	58195/58195	---M--	200	added ('OK')	image/jpeg	etag:W/%22e353-18239831426%22	https://fleava.com/assets/img/works/thumbs/raia.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/raia.jpg	(from https://fleava.com/works)
21:34:36	212714/212714	---M--	200	added ('OK')	image/jpeg	etag:W/%2233eea-18233ab7896%22	https://fleava.com/assets/img/works/thumbs/vold.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/vold.jpg	(from https://fleava.com/works)
21:34:36	31951/31951	---MCZ	200	added ('OK')	text/html	etag:W/%227ccf-rRL9KMGIrIaqkZ5UMSETGJun0kw%22	https://fleava.com/works/arc	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/arc.html	(from https://fleava.com/works)
21:34:37	143759/143759	---M--	200	added ('OK')	image/jpeg	etag:W/%222318f-18238c564de%22	https://fleava.com/assets/img/works/thumbs/prodotti.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/prodotti.jpg	(from https://fleava.com/works)
21:34:37	24729/24729	---MCZ	200	added ('OK')	text/html	etag:W/%226099-YOn14ORWAYBWaePRTyY0YRjfd3A%22	https://fleava.com/works/clorova	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/clorova.html	(from https://fleava.com/works)
21:34:37	1582314/1582314	---M--	200	added ('OK')	video/mp4	etag:W/%221824ea-17304e26177%22	https://fleava.com/assets/img/home/arc_s.mp4	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/home/arc_s.mp4	(from https://fleava.com/works)
21:34:38	86588/86588	---M--	200	added ('OK')	image/jpeg	etag:W/%221523c-172ea275487%22	https://fleava.com/assets/img/works/thumbs/clorova.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/clorova.jpg	(from https://fleava.com/works)
21:34:38	24628/24628	---MCZ	200	added ('OK')	text/html	etag:W/%226034-pZk2PHrS1ilV2JSmKrZXZUw1TYM%22	https://fleava.com/works/samsara	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/samsara.html	(from https://fleava.com/works)
21:34:39	22307/22307	---MCZ	200	added ('OK')	text/html	etag:W/%225723-ZpFBpcB+nhDWkoGnyuCSdT8quVQ%22	https://fleava.com/works/jannata	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/jannata.html	(from https://fleava.com/works)
21:34:39	137548/137548	---M--	200	added ('OK')	image/jpeg	etag:W/%222194c-18233ab7896%22	https://fleava.com/assets/img/works/thumbs/bodyshop.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/bodyshop.jpg	(from https://fleava.com/works)
21:34:40	3588591/3588591	---M--	200	added ('OK')	video/mp4	etag:W/%2236c1ef-17304e26187%22	https://fleava.com/assets/img/home/samsara.mp4	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/home/samsara.mp4	(from https://fleava.com/works)
21:34:40	22085/22085	---MCZ	200	added ('OK')	text/html	etag:W/%225645-atslpR1pwUHUVX+srt8KAA1h5Bw%22	https://fleava.com/works/apprentice-search	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/apprentice-search.html	(from https://fleava.com/works)
21:34:40	150479/150479	---M--	200	added ('OK')	image/jpeg	etag:W/%2224bcf-17304e261e7%22	https://fleava.com/assets/img/works/thumbs/jannata2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/jannata2.jpg	(from https://fleava.com/works)
21:34:40	115372/115372	---M--	200	added ('OK')	image/jpeg	etag:W/%221c2ac-172ea275487%22	https://fleava.com/assets/img/works/thumbs/apprentice-search.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/apprentice-search.jpg	(from https://fleava.com/works)
21:34:40	24403/24403	---MCZ	200	added ('OK')	text/html	etag:W/%225f53-6r8ve8PyzMSdKQb2LU0ZKeVTObE%22	https://fleava.com/works/relationshift	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/works/relationshift.html	(from https://fleava.com/works)
21:34:41	57635/57635	---M--	200	added ('OK')	image/jpeg	etag:W/%22e123-172ea27548b%22	https://fleava.com/assets/img/works/thumbs/relationshift.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/works/thumbs/relationshift.jpg	(from https://fleava.com/works)
21:34:41	39278/39278	---MCZ	200	added ('OK')	text/html	etag:W/%22996e-JY8zhOs7As1jreXig+QPgoQ5fLI%22	https://fleava.com/journal/indonesia-digital-future	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/indonesia-digital-future.html	(from https://fleava.com/journal)
21:34:41	46831/46831	---MCZ	200	added ('OK')	text/html	etag:W/%22b6ef-Zab8dsT08kUihe14bgA3/Rvh+PY%22	https://fleava.com/journal/ui-ux-practices	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/ui-ux-practices.html	(from https://fleava.com/journal)
21:34:41	144476/144476	---M--	200	added ('OK')	image/jpeg	etag:W/%222345c-176d2604883%22	https://fleava.com/assets/img/home/transform.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/home/transform.jpg	(from https://fleava.com/journal)
21:34:42	52617/52617	---MCZ	200	added ('OK')	text/html	etag:W/%22cd89-ir6FHRGzW6Zp3L40LENX1Nz15gI%22	https://fleava.com/journal/building-your-digital-strategy	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/building-your-digital-strategy.html	(from https://fleava.com/journal)
21:34:42	55364/55364	---MCZ	200	added ('OK')	text/html	etag:W/%22d844-9Ac91vLZCHDHtT4ONEa0q893+3I%22	https://fleava.com/journal/digital-marketing-guide	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/digital-marketing-guide.html	(from https://fleava.com/journal)
21:34:42	23028/23028	---MCZ	200	added ('OK')	text/html	etag:W/%2259f4-Priql4c83AB6hYAI5ieipRqLbWI%22	https://fleava.com/journal/designer-of-the-year-2020	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/designer-of-the-year-2020.html	(from https://fleava.com/journal)
21:34:43	26073/26073	---MCZ	200	added ('OK')	text/html	etag:W/%2265d9-Ob2G+CFwqy57z8Pe62GTgSWy+j4%22	https://fleava.com/journal/singapore-digital-landscape	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/singapore-digital-landscape.html	(from https://fleava.com/journal)
21:34:43	47392/47392	---MCZ	200	added ('OK')	text/html	etag:W/%22b920-Z68qgfCHLF53wrrC3uFwWQZF8yE%22	https://fleava.com/journal/your-guide-to-branding	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/your-guide-to-branding.html	(from https://fleava.com/journal)
21:34:43	40329/40329	---MCZ	200	added ('OK')	text/html	etag:W/%229d89-Vaowy7oQhkIkfOI/jrwijRFWGWI%22	https://fleava.com/journal/all-about-building-a-website	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/all-about-building-a-website.html	(from https://fleava.com/journal)
21:34:44	42762/42762	---MCZ	200	added ('OK')	text/html	etag:W/%22a70a-Be9YKu+MZOLqfL+BLRlPX3FWBDE%22	https://fleava.com/journal/developing-a-mobile-app	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/developing-a-mobile-app.html	(from https://fleava.com/journal)
21:34:44	27208/27208	---MCZ	200	added ('OK')	text/html	etag:W/%226a48-SVslwQ0XJe8oqEkvBMH8m3pkgzU%22	https://fleava.com/journal/ux-new-seo	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/ux-new-seo.html	(from https://fleava.com/journal)
21:34:44	24803/24803	---MCZ	200	added ('OK')	text/html	etag:W/%2260e3-7d5FcqjRHXexTLF9DVIvj+S2dOI%22	https://fleava.com/journal/scrum-agile-project-management	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/scrum-agile-project-management.html	(from https://fleava.com/journal)
21:34:44	28307/28307	---MCZ	200	added ('OK')	text/html	etag:W/%226e93-I18Ddgb6iJWihCDexqpcdJW3Igw%22	https://fleava.com/journal/branding-be-subconscious	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/branding-be-subconscious.html	(from https://fleava.com/journal)
21:34:45	25385/25385	---MCZ	200	added ('OK')	text/html	etag:W/%226329-QuaBN+QLeMzJvMBd97+BdrRoU84%22	https://fleava.com/journal/the-essence-of-branding	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/the-essence-of-branding.html	(from https://fleava.com/journal)
21:34:45	26592/26592	---MCZ	200	added ('OK')	text/html	etag:W/%2267e0-VcD/Hyx8UByyKqzYV6ltqSXS/gc%22	https://fleava.com/journal/exponential-impact-of-social-media	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/exponential-impact-of-social-media.html	(from https://fleava.com/journal)
21:34:45	29953/29953	---MCZ	200	added ('OK')	text/html	etag:W/%227501-WkVLZQvUKSf3nLUjXMK49rkbZA4%22	https://fleava.com/journal/business-model-canvas	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/business-model-canvas.html	(from https://fleava.com/journal)
21:34:45	25412/25412	---MCZ	200	added ('OK')	text/html	etag:W/%226344-fWRHATo5YlKY95aZT0n86aPvvqw%22	https://fleava.com/journal/the-power-of-blogging	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/the-power-of-blogging.html	(from https://fleava.com/journal)
21:34:46	24399/24399	---MCZ	200	added ('OK')	text/html	etag:W/%225f4f-fmsmqwrI0rjtrkTsDTfbQkaNDoA%22	https://fleava.com/journal/online-marketing-strategies	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/online-marketing-strategies.html	(from https://fleava.com/journal)
21:34:46	23225/23225	---MCZ	200	added ('OK')	text/html	etag:W/%225ab9-mOyzZf9Dw7yJJ72CqHiqF0BfyCw%22	https://fleava.com/journal/five-myths-of-marketing	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/five-myths-of-marketing.html	(from https://fleava.com/journal)
21:34:46	23483/23483	---MCZ	200	added ('OK')	text/html	etag:W/%225bbb-ZpvyOtGQWjuDUcx8C2mT6k6k8f0%22	https://fleava.com/journal/print-vs-online-advertising	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/print-vs-online-advertising.html	(from https://fleava.com/journal)
21:34:47	23362/23362	---MCZ	200	added ('OK')	text/html	etag:W/%225b42-J/SteWZVex1uK1D8637muR/5UOs%22	https://fleava.com/journal/keep-people-on-your-website-longer	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/keep-people-on-your-website-longer.html	(from https://fleava.com/journal)
21:34:47	24580/24580	---MCZ	200	added ('OK')	text/html	etag:W/%226004-XWlK8Fbk1CpTleo1jZMSFUciTQA%22	https://fleava.com/journal/why-people-leave-your-website	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/why-people-leave-your-website.html	(from https://fleava.com/journal)
21:34:47	24573/24573	---MCZ	200	added ('OK')	text/html	etag:W/%225ffd-N1WOjeRg4zdAwbMAQEiE+89M3CE%22	https://fleava.com/journal/importance-of-mobile-app	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/importance-of-mobile-app.html	(from https://fleava.com/journal)
21:34:47	24368/24368	---MCZ	200	added ('OK')	text/html	etag:W/%225f30-66PjvrJsw7KsetOM2BH0W+Z4/T4%22	https://fleava.com/journal/why-good-web-design	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/why-good-web-design.html	(from https://fleava.com/journal)
21:34:48	23433/23433	---MCZ	200	added ('OK')	text/html	etag:W/%225b89-lFVEaA8/wYYrgqxyYYfl2eeF7Zc%22	https://fleava.com/journal/why-mobile-friendly-website	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/journal/why-mobile-friendly-website.html	(from https://fleava.com/journal)
21:34:49	108878/108878	---M--	200	added ('OK')	image/jpeg	etag:W/%221a94e-181d2e4b282%22	https://fleava.com/assets/img/about/expertise.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/expertise.jpg	(from https://fleava.com/expertise)
21:34:49	15110/15110	---M--	200	added ('OK')	image/png	etag:W/%223b06-176e302bd97%22	https://fleava.com/assets/img/awards/badge_white.png	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/badge_white.png	(from https://fleava.com/about)
21:34:49	289563/289563	---M--	200	added ('OK')	image/jpeg	etag:W/%2246b1b-18233ab7852%22	https://fleava.com/assets/img/about/expertise2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/expertise2.jpg	(from https://fleava.com/about)
21:34:50	92442/92442	---M--	200	added ('OK')	image/jpeg	etag:W/%221691a-18233ab7852%22	https://fleava.com/assets/img/about/value1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/value1.jpg	(from https://fleava.com/about)
21:34:50	119505/119505	---M--	200	added ('OK')	image/jpeg	etag:W/%221d2d1-181f07afbea%22	https://fleava.com/assets/img/home/about_banner.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/home/about_banner.jpg	(from https://fleava.com/about)
21:34:51	120058/120058	---M--	200	added ('OK')	image/jpeg	etag:W/%221d4fa-18233ab7852%22	https://fleava.com/assets/img/about/value2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/value2.jpg	(from https://fleava.com/about)
21:34:51	110131/110131	---M--	200	added ('OK')	image/jpeg	etag:W/%221ae33-18233ab7856%22	https://fleava.com/assets/img/about/value3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/value3.jpg	(from https://fleava.com/about)
21:34:51	150528/150528	---M--	200	added ('OK')	image/jpeg	etag:W/%2224c00-18233ab7856%22	https://fleava.com/assets/img/about/value4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/value4.jpg	(from https://fleava.com/about)
21:34:51	15452/15452	---M--	200	added ('OK')	image/png	etag:W/%223c5c-181d23a0d02%22	https://fleava.com/assets/img/awards/badge_white_cssda.png	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/badge_white_cssda.png	(from https://fleava.com/awards)
21:34:51	18656/18656	---M--	200	added ('OK')	image/jpeg	etag:W/%2248e0-176e302bd93%22	https://fleava.com/assets/img/awards/aw1.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/aw1.jpg	(from https://fleava.com/awards)
21:34:51	16974/16974	---M--	200	added ('OK')	image/jpeg	etag:W/%22424e-176e302bd97%22	https://fleava.com/assets/img/awards/aw2.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/aw2.jpg	(from https://fleava.com/awards)
21:34:52	14781/14781	---M--	200	added ('OK')	image/jpeg	etag:W/%2239bd-176e302bd97%22	https://fleava.com/assets/img/awards/aw3.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/aw3.jpg	(from https://fleava.com/awards)
21:34:52	20395/20395	---M--	200	added ('OK')	image/jpeg	etag:W/%224fab-176e302bd97%22	https://fleava.com/assets/img/awards/aw4.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/aw4.jpg	(from https://fleava.com/awards)
21:34:52	14263/14263	---M--	200	added ('OK')	image/jpeg	etag:W/%2237b7-176e302bd97%22	https://fleava.com/assets/img/awards/aw5.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/aw5.jpg	(from https://fleava.com/awards)
21:34:52	23605/23605	---M--	200	added ('OK')	image/jpeg	etag:W/%225c35-176e302bd97%22	https://fleava.com/assets/img/awards/aw6.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/aw6.jpg	(from https://fleava.com/awards)
21:34:53	289531/289531	---M--	200	added ('OK')	image/jpeg	etag:W/%2246afb-181d290a89e%22	https://fleava.com/assets/img/awards/poster.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/awards/poster.jpg	(from https://fleava.com/awards)
21:34:54	160917/160917	---M--	200	added ('OK')	image/jpeg	etag:W/%2227495-181d2e4b27e%22	https://fleava.com/assets/img/about/clients.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/clients.jpg	(from https://fleava.com/brands)
21:34:54	219956/219956	---M--	200	added ('OK')	image/jpeg	etag:W/%2235b34-181d2e4b282%22	https://fleava.com/assets/img/about/inquiry.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/inquiry.jpg	(from https://fleava.com/inquiry)
21:34:54	145835/145835	---M--	200	added ('OK')	image/jpeg	etag:W/%22239ab-181d2e4b27e%22	https://fleava.com/assets/img/about/careers.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/careers.jpg	(from https://fleava.com/careers)
21:34:54	13377/13377	---MCZ	200	added ('OK')	text/html	etag:W/%223441-oGbncq2PMx9wI8ZmsQ86TNCRUGs%22	https://fleava.com/inquiry/website	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/inquiry/website.html	(from https://fleava.com/inquiry)
21:34:54	13403/13403	---MCZ	200	added ('OK')	text/html	etag:W/%22345b-z6OfnROJNkePL+TyPPEka+UCxOM%22	https://fleava.com/inquiry/ecommerce	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/inquiry/ecommerce.html	(from https://fleava.com/inquiry)
21:34:54	13412/13412	---MCZ	200	added ('OK')	text/html	etag:W/%223464-B2Kn22dX+TjW3XiKQLzFmHHtVn8%22	https://fleava.com/inquiry/mobile-app	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/inquiry/mobile-app.html	(from https://fleava.com/inquiry)
21:34:55	13351/13351	---MCZ	200	added ('OK')	text/html	etag:W/%223427-3LUjo1Ojf6mio7NV0PQB2UJA3gU%22	https://fleava.com/inquiry/branding	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/inquiry/branding.html	(from https://fleava.com/inquiry)
21:34:55	13148/13148	---MCZ	200	added ('OK')	text/html	etag:W/%22335c-445PvOcCbFPZ2TmqRaMluQeWfRE%22	https://fleava.com/inquiry/feedback	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/inquiry/feedback.html	(from https://fleava.com/inquiry)
21:34:55	148260/148260	---M--	200	added ('OK')	image/jpeg	etag:W/%2224324-1732866adfb%22	https://fleava.com/assets/img/about/about.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/about.jpg	(from https://fleava.com/sg)
21:34:56	308357/308357	---M--	200	added ('OK')	image/jpeg	etag:W/%224b485-181ec6cbc8a%22	https://fleava.com/assets/img/home/about_id.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/home/about_id.jpg	(from https://fleava.com/sg)
